id,path,text_spt,text_original,ref_normalized,hyp_normalized,wer,sequence_similarity,duration,sentence_checked
178,13286.wav,"Umumiy olganda, misol uchun qaysi dasturlash yo'nalishiga kirmoqchi bo'lsangiz ham, o'sha dasturlash yo'nalishini yo'l xaritasi bor. Agar hozir, masalan, dasturlashni asosiy katta yo'nalishlarini qaraydigan bo'lsak, ko'pchilik mana o'qiydigan, masalan, web dasturlash.","umuman olganda misol uchun qaysi dasturlash yo'nalishiga kirmoqchi bo'lsangiz ham, o'sha dasturlash yo'nalishini yo'l xaritasi bor. Agar hozir masalan, dasturlashni asosiy katta yo'nalishlarini qaraydigan bo'lsak, ko'pchilik mana o'qiydigan, masalan web dasturlash.",umumiy olganda misol uchun qaysi dasturlash yo'nalishiga kirmoqchi bo'lsangiz ham o'sha dasturlash yo'nalishini yo'l xaritasi bor agar hozir masalan dasturlashni asosiy katta yo'nalishlarini qaraydigan bo'lsak ko'pchilik mana o'qiydigan masalan web dasturlash,umuman olganda misol uchun qaysi dasturlash yo'nalishiga kirmoqchi bo'lsangiz ham o'sha dasturlash yo'nalishini yo'l xaritasi bor agar hozir masalan dasturlashni asosiy katta yo'nalishlarini qaraydigan bo'lsak ko'pchilik mana o'qiydigan masalan web dasturlash,0.0323,0.9923,14.3306875,"Umuman olganda, misol uchun qaysi dasturlash yo'nalishiga kirmoqchi bo'lsangiz ham, o'sha dasturlash yo'nalishini yo'l xaritasi bor. Agar hozir, masalan, dasturlashni asosiy katta yo'nalishlarini qaraydigan bo'lsak, ko'pchilik mana o'qiydigan, masalan, web dasturlash."
179,08489.wav,"ya'ni vice versa teskarisiga, xuddi shu kommentni endi outputga o'tkazamiz, kodni inputga o'tkazamiz. Shu orqali o'rganilgan bo'ladi. Hop, mikrofon ishlamayaptimi, ishladi.","ya'ni vice versa, teskarisiga. Xuddi shu kommentni endi outputga o'tkazamiz, kodni inputga o'tkazamiz. Shu orqali o'rganilgan bo'ladi. Xo'p, mikrofon ishlamayaptimi, ishladi-mi?",ya'ni vice versa teskarisiga xuddi shu kommentni endi outputga o'tkazamiz kodni inputga o'tkazamiz shu orqali o'rganilgan bo'ladi hop mikrofon ishlamayaptimi ishladi,ya'ni vice versa teskarisiga xuddi shu kommentni endi outputga o'tkazamiz kodni inputga o'tkazamiz shu orqali o'rganilgan bo'ladi xo'p mikrofon ishlamayaptimi ishladi-mi,0.0952,0.982,14.2986875,"ya'ni vice versa teskarisiga, xuddi shu kommentni endi outputga o'tkazamiz, kodni inputga o'tkazamiz. Shu orqali o'rganilgan bo'ladi. Xo'p, mikrofon ishlamayaptimi, ishladimi?"
180,04519.wav,"beshtasi qaytadi. Sherik kerak bo'lishi mumkin yoki post kerak bo'lishi mumkin va buni aniqlab oldik, qaysi turga egaligini bilib oldik. Bundan keyin esa biz sizlar bilan endi",beshtasi qaytyapti. Sherik kerak boʻlishi mumkin yoki post kerak boʻlishi mumkin va buni aniqlab oldik. Qaysi turga egaligini bilib oldik. Bundan keyin esa biz sizlar bilan endi,beshtasi qaytadi sherik kerak bo'lishi mumkin yoki post kerak bo'lishi mumkin va buni aniqlab oldik qaysi turga egaligini bilib oldik bundan keyin esa biz sizlar bilan endi,beshtasi qaytyapti sherik kerak bo'lishi mumkin yoki post kerak bo'lishi mumkin va buni aniqlab oldik qaysi turga egaligini bilib oldik bundan keyin esa biz sizlar bilan endi,0.037,0.9884,13.09,"beshtasi qaytyapti. Sherik kerak bo'lishi mumkin yoki post kerak bo'lishi mumkin va buni aniqlab oldik, qaysi turga egaligini bilib oldik. Bundan keyin esa biz sizlar bilan endi"
181,05667.wav,"introduction qismiga o'tib, bu yerda ko'rsatilgan CSSni va bu yerda ko'rsatilgan JSni o'zinglarni loyihaga qo'shib o'tishinglar mumkin bo'ladi. Va shunda aniq bootstrap sizlarni loyihangilarga qo'shilgan bo'lar ekan.","introduction qismiga o'tib, bu yerda ko'rsatilgan CSSni va bu yerda ko'rsatilgan JSni o'zinglarni loyihaga qo'shib o'tishinglar mumkin bo'ladi. Va shunda aniq bootstrap sizlarni loyihanglarga qo'shilgan bo'lar ekan.",introduction qismiga o'tib bu yerda ko'rsatilgan cssni va bu yerda ko'rsatilgan jsni o'zinglarni loyihaga qo'shib o'tishinglar mumkin bo'ladi va shunda aniq bootstrap sizlarni loyihangilarga qo'shilgan bo'lar ekan,introduction qismiga o'tib bu yerda ko'rsatilgan cssni va bu yerda ko'rsatilgan jsni o'zinglarni loyihaga qo'shib o'tishinglar mumkin bo'ladi va shunda aniq bootstrap sizlarni loyihanglarga qo'shilgan bo'lar ekan,0.037,0.9976,15.237375,"introduction qismiga o'tib, bu yerda ko'rsatilgan CSSni va bu yerda ko'rsatilgan JSni o'zinglarni loyihaga qo'shib o'tishinglar mumkin bo'ladi. Va shunda aniq bootstrap sizlarni loyihangizga qo'shilgan bo'lar ekan."
182,04698.wav,"kurslari rus tiliga tarjima qilingan edi. Shu kurslarni keyin ko'rib algoritmni kuchaytirganman. Keyin olimpiadalar boshlangan birinchi, ikkinchi kurs.","kurslari, kurslari rus tiliga tarjima qilingan edi. shu kurslarni keyin ko'rib, algoritmni kuchaytirganman. Keyin olimpiadalar boshlangan, birinchi, ikkinchi kurs.",kurslari rus tiliga tarjima qilingan edi shu kurslarni keyin ko'rib algoritmni kuchaytirganman keyin olimpiadalar boshlangan birinchi ikkinchi kurs,kurslari kurslari rus tiliga tarjima qilingan edi shu kurslarni keyin ko'rib algoritmni kuchaytirganman keyin olimpiadalar boshlangan birinchi ikkinchi kurs,0.0556,0.9703,13.968,"kurslari rus tiliga tarjima qilingan edi. Shu kurslarni keyin ko'rib algoritmni kuchaytirganman. Keyin olimpiadalar boshlangan birinchi, ikkinchi kurs."
183,16110.wav,"narsalarni kompyuter ko'ra oladi. Ya'ni odam uni ilg'amasligi mumkin, ya'ni rakning eng endi boshlangan paytlari bo'ladi, juda kichkina bo'ladi o'simta. Uni odam ko'rmaydi, uni o'sha kompyuter yordamida aniqlashadi. Demak, shu narsalarni qilishgan.","gan narsalarni kompyuter koʻra oladi. Yaʼni odam uni ilgʻamasligi mumkin, yaʼni rak eng hali endi boshlangan paytlari boʻladi, juda kichkina boʻladi oʻsimta. Uni odam koʻrmaydi, uni oʻsha kompyuter yordamida aniqlashadi. Demak shu narsalarni qilishgan.",narsalarni kompyuter ko'ra oladi ya'ni odam uni ilg'amasligi mumkin ya'ni rakning eng endi boshlangan paytlari bo'ladi juda kichkina bo'ladi o'simta uni odam ko'rmaydi uni o'sha kompyuter yordamida aniqlashadi demak shu narsalarni qilishgan,gan narsalarni kompyuter ko'ra oladi ya'ni odam uni ilg'amasligi mumkin ya'ni rak eng hali endi boshlangan paytlari bo'ladi juda kichkina bo'ladi o'simta uni odam ko'rmaydi uni o'sha kompyuter yordamida aniqlashadi demak shu narsalarni qilishgan,0.0938,0.9567,14.8426875,"narsalarni kompyuter ko'ra oladi. Ya'ni odam uni ilg'amasligi mumkin, ya'ni rakning eng hali endi boshlangan paytlari bo'ladi, juda kichkina bo'ladi o'simta. Uni odam ko'rmaydi, uni o'sha kompyuter yordamida aniqlashadi. Demak, shu narsalarni qilishgan."
184,05061.wav,"hisoblanadi. Sass nima ekanligini albatta kursda yana bir marta ko'rib o'tamiz. Qisqa qilib aytganda bu CSSning kengaytmasi bo'lib, o'zgaruvchilar, nested qoidalari, mixins, importlar va yana bir qancha qo'shimchalarni taqdim etadigan","hisoblanadi. SAS nima ekanligini albatta kursda yana bir marta koʻrib oʻtamiz. Qisqa qilib aytganda bu CSSning kengaytmasi boʻlib, oʻzgaruvchilar, nested qoidalari, mixins, importlar va yana bir qancha qoʻshimchalarni taqdim etadigan",hisoblanadi sass nima ekanligini albatta kursda yana bir marta ko'rib o'tamiz qisqa qilib aytganda bu cssning kengaytmasi bo'lib o'zgaruvchilar nested qoidalari mixins importlar va yana bir qancha qo'shimchalarni taqdim etadigan,hisoblanadi sas nima ekanligini albatta kursda yana bir marta ko'rib o'tamiz qisqa qilib aytganda bu cssning kengaytmasi bo'lib o'zgaruvchilar nested qoidalari mixins importlar va yana bir qancha qo'shimchalarni taqdim etadigan,0.0333,0.9978,17.84,"hisoblanadi. Sass nima ekanligini albatta kursda yana bir marta ko'rib o'tamiz. Qisqa qilib aytganda bu CSSning kengaytmasi bo'lib, o'zgaruvchilar, nested qoidalari, mixins, importlar va yana bir qancha qo'shimchalarni taqdim etadigan"
185,15094.wav,"Xo'p, umumiy hisobda mana shu, ya'ni bizni planimiz bo'yicha, Xudo xohlasa, 4 oy davomida","Xo'p, umumiy hisobda mana shu, ya'ni bizlarni planimiz bo'yicha, Xudo xohlasa, to'rt oy davomida",xo'p umumiy hisobda mana shu ya'ni bizni planimiz bo'yicha xudo xohlasa to'rt oy davomida,xo'p umumiy hisobda mana shu ya'ni bizlarni planimiz bo'yicha xudo xohlasa to'rt oy davomida,0.0714,0.9834,9.989375,"Xo'p, umumiy hisobda mana shu, ya'ni bizni planimiz bo'yicha, Xudo xohlasa, 4 oy davomida"
186,01404.wav,"And the last something engagement elements, AMP stands for autonomy, mastery, purpose. Make sure you are autonomous, independent, so we don't have to hold your hand. Okay? Make sure that you are able to do things on your own.","And the last thing engagement elements AMP stands for autonomy mastery purpose. Make sure you are autonomous, independent, so we don't have to hold your hand. Okay? Make sure that you are able to do things on your own.",and the last something engagement elements amp stands for autonomy mastery purpose make sure you are autonomous independent so we don't have to hold your hand okay make sure that you are able to do things on your own,and the last thing engagement elements amp stands for autonomy mastery purpose make sure you are autonomous independent so we don't have to hold your hand okay make sure that you are able to do things on your own,0.0256,0.9907,15.9626875,
187,06027.wav,"Turli xil kenglikka ega bo'lgan ustunlarni yaratib olish ham tushunarli bo'ldi. Buni yaxshiroq tushunib olishinglar juda muhim, chunki keyinchalik veb sahifamiz uchun layout yaratayotganda bu juda muhim hisoblanadi. Endi quyidagi rasmda ko'rishimiz mumkin.","turli xil kenglikka ega boʻlgan ustunlarni yaratib olish ham tushunarli boʻldi. Buni yaxshilab tushunib olishinglar juda muhim, chunki keyinchalik veb sahifamiz uchun layout yaratayotganda bu juda muhim hisoblanadi. Endi quyidagi rasmda koʻrishimiz ham mumkin,",turli xil kenglikka ega bo'lgan ustunlarni yaratib olish ham tushunarli bo'ldi buni yaxshiroq tushunib olishinglar juda muhim chunki keyinchalik veb sahifamiz uchun layout yaratayotganda bu juda muhim hisoblanadi endi quyidagi rasmda ko'rishimiz mumkin,turli xil kenglikka ega bo'lgan ustunlarni yaratib olish ham tushunarli bo'ldi buni yaxshilab tushunib olishinglar juda muhim chunki keyinchalik veb sahifamiz uchun layout yaratayotganda bu juda muhim hisoblanadi endi quyidagi rasmda ko'rishimiz ham mumkin,0.0606,0.374,15.888,"Turli xil kenglikka ega bo'lgan ustunlarni yaratib olish ham tushunarli bo'ldi. Buni yaxshilab tushunib olishinglar juda muhim, chunki keyinchalik veb sahifamiz uchun layout yaratayotganda bu juda muhim hisoblanadi. Endi quyidagi rasmda ko'rishimiz ham mumkin."
188,09624.wav,"muammoga duch kelganman. Endi bu to'g'risi o'qishingizga bog'liq, ya'ni o'qishdagi yuklamaga bog'liq. Masalan, o'zim","muammoga duch kelganman. Endi bu, to'g'risi, o'qishingizga bog'liq. Ya'ni o'sha o'qishdagi yuklamaga bog'liq. Masalan, o'zim",muammoga duch kelganman endi bu to'g'risi o'qishingizga bog'liq ya'ni o'qishdagi yuklamaga bog'liq masalan o'zim,muammoga duch kelganman endi bu to'g'risi o'qishingizga bog'liq ya'ni o'sha o'qishdagi yuklamaga bog'liq masalan o'zim,0.0714,0.9739,12.7946875,"muammoga duch kelganman. Endi bu to'g'risi o'qishingizga bog'liq, ya'ni o'sha o'qishdagi yuklamaga bog'liq. Masalan, o'zim"
189,18814.wav,"Bu image tegini yana boshqa atributlari ham bor va bu atribut hamma elementlarda bo'lishi mumkin, ya'ni H1 tegini ham o'zini atributlarini yozsak bo'ladi, masalan, class atributi bor. Buni keyingi darslarda ko'rib o'tamiz. Undan tashqari, masalan, ID atributi bersak bo'ladi.","bu image tegini yana boshqa atributlari ham bor va bu atribut hamma elementlarda boʻlishi mumkin. Yaʼni H1 tegini ham oʻzini atributlarini yozsak boʻladi, masalan class atributi bor. Buni keyingi darslarda koʻrib oʻtamiz-a. Undan tashqari masalan ID atributi bersak boʻladi.",bu image tegini yana boshqa atributlari ham bor va bu atribut hamma elementlarda bo'lishi mumkin ya'ni h bir tegini ham o'zini atributlarini yozsak bo'ladi masalan class atributi bor buni keyingi darslarda ko'rib o'tamiz undan tashqari masalan id atributi bersak bo'ladi,bu image tegini yana boshqa atributlari ham bor va bu atribut hamma elementlarda bo'lishi mumkin ya'ni h bir tegini ham o'zini atributlarini yozsak bo'ladi masalan class atributi bor buni keyingi darslarda ko'rib o'tamiz-a undan tashqari masalan id atributi bersak bo'ladi,0.025,0.9963,19.888,
190,15011.wav,"yoki unaqaga frontda xizmat qiladi. Unda ham bir 30 tami, 20 tami safdoshini qutqarib, Amerika prezidenti bilan ko'rishadi. Ya'ni bu nima? Siz bitta narsaga qaror qildingizmi?","yoki unaqaga frontda xizmat qiladi, unda ham bir 30 tami, 20 tami saftoshini qutqarib, Amerika prezidenti bilan ko'rishadi. Ya'ni bu nima? Siz bitta narsaga qaror qildingizmi?",yoki unaqaga frontda xizmat qiladi unda ham bir o'ttiz tami yigirma tami safdoshini qutqarib amerika prezidenti bilan ko'rishadi ya'ni bu nima siz bitta narsaga qaror qildingizmi,yoki unaqaga frontda xizmat qiladi unda ham bir o'ttiz tami yigirma tami saftoshini qutqarib amerika prezidenti bilan ko'rishadi ya'ni bu nima siz bitta narsaga qaror qildingizmi,0.0385,0.9944,17.061375,"yoki anaqaga frontda xizmat qiladi. Unda ham bir 30 tami, 20 tami safdoshini qutqarib, Amerika prezidenti bilan ko'rishadi. Ya'ni bu nima? Siz bitta narsaga qaror qildingizmi?"
191,10706.wav,"asoschimiz va Sariqdev loyihasining asoschisiman. Ya'ni ko'pchilik boshida o'zi aslida Sariqdevni tanigan bo'lsa kerak, lekin hozir sekin Mohirdevga qarab o'tib ketyapmiz. Qiziq bo'lgan, boshida men Sariqdevni nima uchun olganman? Dev degan domen qidirganman, ya'ni nuqta dev degan domen qidirganimda hamma domenlar band bo'lgan.","asoschisimiz va Sariqdev loyihasini asoschisiman. Koʻpchilik boshida oʻzi asli Sariqdevni tanigan boʻlsa kerak, lekin hozir sekin Mohirdevga qarab oʻtib ketyapmiz. Qiziq boʻlgan, boshida men Sariqdevni nima uchun olganman? Dev degan domen qidirganman, yaʼni nuqta dev degan domen qidirganimda hamma domenlar band boʻlgan.",asoschimiz va sariqdev loyihasining asoschisiman ya'ni ko'pchilik boshida o'zi aslida sariqdevni tanigan bo'lsa kerak lekin hozir sekin mohirdevga qarab o'tib ketyapmiz qiziq bo'lgan boshida men sariqdevni nima uchun olganman dev degan domen qidirganman ya'ni nuqta dev degan domen qidirganimda hamma domenlar band bo'lgan,asoschisimiz va sariqdev loyihasini asoschisiman ko'pchilik boshida o'zi asli sariqdevni tanigan bo'lsa kerak lekin hozir sekin mohirdevga qarab o'tib ketyapmiz qiziq bo'lgan boshida men sariqdevni nima uchun olganman dev degan domen qidirganman ya'ni nuqta dev degan domen qidirganimda hamma domenlar band bo'lgan,0.093,0.9811,19.248,"asoschisimiz va Sariqdev loyihasining asoschisiman. Ya'ni ko'pchilik boshida o'zi aslida Sariqdevni tanigan bo'lsa kerak, lekin hozir sekin Mohirdevga qarab o'tib ketyapmiz. Qiziq bo'lgan, boshida men Sariqdevni nima uchun olganman? Dev degan domen qidirganman, ya'ni nuqta dev degan domen qidirganimda hamma domenlar band bo'lgan."
192,17086.wav,"to'g'ridan-to'g'ri LI farzandlari H2 ni, adjacent sibling P ni, yoki paragrafimizni general sibling SPAN ni quyidagicha ko'rinishda kompilyatsiya qilib berar ekan. Albatta, endi bu kodni ko'chirib olamiz, bu yerga o'tib","toʻgʻridan-toʻgʻri LI farzandlari, H2 ni adjacent sibling P si yokida paragrafimizni general sibling span ni quyidagicha koʻrinishda kompilatsiya qilib berar ekan. Albatta endi bu kodni koʻchirib olamiz. Bu yerga oʻtib,",to'g'ridan-to'g'ri li farzandlari h ikkini adjacent sibling p ni yoki paragrafimizni general sibling span ni quyidagicha ko'rinishda kompilyatsiya qilib berar ekan albatta endi bu kodni ko'chirib olamiz bu yerga o'tib,to'g'ridan-to'g'ri li farzandlari h ikkini adjacent sibling p si yokida paragrafimizni general sibling span ni quyidagicha ko'rinishda kompilatsiya qilib berar ekan albatta endi bu kodni ko'chirib olamiz bu yerga o'tib,0.1,0.9609,16.09,
193,13709.wav,"serverni o'zi mana shu kerakli bo'lgan dasturlarni maxsus faylni ichidan o'qiydida, serverga o'rnatib qo'yadi. Demak, mana bu ortiqcha fayllar bizni loyihamizga qo'shilmaydi ham, xalaqit ham bermaydi va dasturimiz alohida muhitni ichida turadi.","serverni oʻzi mana shu kerakli boʻlgan dasturlarni maxsus faylni ichidan oʻqiydi-da, serverga oʻrnatib qoʻyadi. Demak, mana bu ortiqcha fayllar bizni loyihamizga qoʻshilmaydi ham, xalaqit ham bermaydi va dasturimiz alohida muhitni ichida turadi.",serverni o'zi mana shu kerakli bo'lgan dasturlarni maxsus faylni ichidan o'qiydida serverga o'rnatib qo'yadi demak mana bu ortiqcha fayllar bizni loyihamizga qo'shilmaydi ham xalaqit ham bermaydi va dasturimiz alohida muhitni ichida turadi,serverni o'zi mana shu kerakli bo'lgan dasturlarni maxsus faylni ichidan o'qiydi-da serverga o'rnatib qo'yadi demak mana bu ortiqcha fayllar bizni loyihamizga qo'shilmaydi ham xalaqit ham bermaydi va dasturimiz alohida muhitni ichida turadi,0.0312,0.9979,15.813375,"serverni o'zi mana shu kerakli bo'lgan dasturlarni maxsus faylni ichidan o'qiydi-da, serverga o'rnatib qo'yadi. Demak, mana bu ortiqcha fayllar bizni loyihamizga qo'shilmaydi ham, xalaqit ham bermaydi va dasturimiz alohida muhitni ichida turadi."
194,08544.wav,"qandaydir o'zingizni fikrlaringizni to'g'ri yetkazib berish, yechim bo'lsa, agar o'sha yechimni to'g'ri olib kelib berish vaziyatlarda yaxshi yordam beradi.","lab, qandaydir oʻzingizni fikrlaringizni toʻgʻri yetkazib berish, yechim boʻlsa agar oʻsha yechimni toʻgʻri olib kelib berish vaziyatlarda yaxshi yordam beradi.",qandaydir o'zingizni fikrlaringizni to'g'ri yetkazib berish yechim bo'lsa agar o'sha yechimni to'g'ri olib kelib berish vaziyatlarda yaxshi yordam beradi,lab qandaydir o'zingizni fikrlaringizni to'g'ri yetkazib berish yechim bo'lsa agar o'sha yechimni to'g'ri olib kelib berish vaziyatlarda yaxshi yordam beradi,0.0526,0.9871,12.762875,"o'ylab qandaydir o'zingizni fikrlaringizni to'g'ri yetkazib berish, yechim bo'lsa, agar o'sha yechimni to'g'ri olib kelib berish vaziyatlarda yaxshi yordam beradi."
195,03816.wav,"Ba'zilar men kecha bitta kurs yuborishdi Python'dan. Qiziq narsa yozib qo'yganlar reklamasida biz javob beramiz ishga kirishingizga deb yozib qo'ygan ekan. Keyin men sekin aloqaga chiqdim. Nima, qanday javob berasizlar ishga kirishga deb anaqadan so'radim, o'quvchim yozgan ekan.","ba'zilar men kecha bitta kurs yuborishdi Pythondan, qiziq narsa yozib qo'yganda reklamasida, biz javob beramiz ishga kirishingizga deb yozib qo'ygan ekan. Keyin men sekin aloqaga chiqdim, nima, qanaqa javob berasizlar ishga kirishga deb anaqadan so'radim, o'quvchim yozgan ekan.",ba'zilar men kecha bitta kurs yuborishdi python'dan qiziq narsa yozib qo'yganlar reklamasida biz javob beramiz ishga kirishingizga deb yozib qo'ygan ekan keyin men sekin aloqaga chiqdim nima qanday javob berasizlar ishga kirishga deb anaqadan so'radim o'quvchim yozgan ekan,ba'zilar men kecha bitta kurs yuborishdi pythondan qiziq narsa yozib qo'yganda reklamasida biz javob beramiz ishga kirishingizga deb yozib qo'ygan ekan keyin men sekin aloqaga chiqdim nima qanaqa javob berasizlar ishga kirishga deb anaqadan so'radim o'quvchim yozgan ekan,0.0789,0.8713,17.189375,"Ba'zilar men kecha bitta kurs yuborishdi Pythondan. Qiziq narsa yozib qo'yganda, reklamasida biz javob beramiz ishga kirishingizga deb yozib qo'ygan ekan. Keyin men sekin aloqaga chiqdim. Nima, qanday javob berasizlar ishga kirishga deb anaqadan so'radim, o'quvchim yozgan ekan."
196,06536.wav,"nima qilasizlar, shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar. Agarda qanaqadir taklifinglar bo'lsa, taklifinglarni yozib qoldiringlar. Xudo xohlasa, harakat qilamiz. Hammanglarga rahmat, sizlar bilan Samar Bakhodirovich bo'ldi. Keyingi pryamoy efirlarimizda ko'rishguncha xayr, assalomu alaykum va rahmatullohi va barakatuh.","nima qilasizlar, shunday kommentariyaga oʻzinglarni fikringlarni yozib qoldiringlar. Agarda qanaqadir taklifinglar boʻlsa, taklifinglarni yozib qoldiringlar. Xudo xohlasa, harakat qilamiz. Hammaga rahmat, sizlar bilan Samar Badriddinov boʻldi. Keyingi primyoy efirlarimizda koʻrishguncha xayr. Assalomu alaykum va rahmatullohi va barakatuh.",nima qilasizlar shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar agarda qanaqadir taklifinglar bo'lsa taklifinglarni yozib qoldiringlar xudo xohlasa harakat qilamiz hammanglarga rahmat sizlar bilan samar bakhodirovich bo'ldi keyingi pryamoy efirlarimizda ko'rishguncha xayr assalomu alaykum va rahmatullohi va barakatuh,nima qilasizlar shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar agarda qanaqadir taklifinglar bo'lsa taklifinglarni yozib qoldiringlar xudo xohlasa harakat qilamiz hammaga rahmat sizlar bilan samar badriddinov bo'ldi keyingi primyoy efirlarimizda ko'rishguncha xayr assalomu alaykum va rahmatullohi va barakatuh,0.0811,0.8666,16.05,"nima qilasizlar, shunday kommentariyaga o'zinglarni fikringlarni yozib qoldiringlar. Agarda qanaqadir taklifinglar bo'lsa, taklifinglarni yozib qoldiringlar. Xudo xohlasa, harakat qilamiz. Hammanglarga rahmat, sizlar bilan Samar Badriddinov bo'ldi. Keyingi primoy efirlarimizda ko'rishguncha xayr, assalomu alaykum va rahmatullohi va barakatuh."
