id,path,duration,type,char_count,word_count,text_spt,text_original,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count
1362,17298.wav,14.8000625,train,180.0,26.0,"va bu kurs demak, assalomu 42 darsdan iborat bo'lib, bu darslar davomida Bootstrap haqida yanada chuqurroq bilimlarga ega bo'lganmiz va albatta, agar siz Sass kursining mavzularini","va bu kurs demak, assalomu, 42 darsdan iborat boʻlib, bu darslar davomida bootstrap haqida yanada chuqurroq bilimlarga ega boʻlganmiz. va albatta agar siz SAS kursining mavzularini",va bu kurs demak assalomu qirq ikki darsdan iborat bo'lib bu darslar davomida bootstrap haqida yanada chuqurroq bilimlarga ega bo'lganmiz va albatta agar siz sass kursining mavzularini,va bu kurs demak assalomu qirq ikki darsdan iborat bo'lib bu darslar davomida bootstrap haqida yanada chuqurroq bilimlarga ega bo'lganmiz va albatta agar siz sas kursining mavzularini,0.037,0.0054,0.9973,27,27
1363,17302.wav,17.424,train,223.0,31.0,"Demak, list bu o'z ichida bir necha qiymatlarni saqlar ekan. Boshqacha qilib aytganda, o'zgaruvchida biz faqatgina bir qiymatni saqlaydigan bo'lsak, list bu boshqacha qilib aytganda, o'z ichida bir necha qiymatlarni jamlovchi","Demak list bu oʻz ichida bir necha qiymatlarni saqlar ekan. Boshqacha qilib aytganda, oʻzgaruvchida biz faqatgina bir qiymatni saqlaydigan boʻlsak, list bu boshqacha qilib aytganda oʻz ichida bir necha qiymatlarni jamlovchi",demak list bu o'z ichida bir necha qiymatlarni saqlar ekan boshqacha qilib aytganda o'zgaruvchida biz faqatgina bir qiymatni saqlaydigan bo'lsak list bu boshqacha qilib aytganda o'z ichida bir necha qiymatlarni jamlovchi,demak list bu o'z ichida bir necha qiymatlarni saqlar ekan boshqacha qilib aytganda o'zgaruvchida biz faqatgina bir qiymatni saqlaydigan bo'lsak list bu boshqacha qilib aytganda o'z ichida bir necha qiymatlarni jamlovchi,0.0,0.0,1.0,31,31
1364,17303.wav,15.4826875,train,136.0,24.0,"A larni tanlab oladigan bo'lsak, bu yerda unga color masalan red berib saqlasak, mana e'tibor bering, endi bizda nav, ul va uni ichida a","A larni tanlab oladigan bo'lsak, bu yerda unga color masalan red berib saqlasak, mana e'tibor bering, endi bizda nav, UL va uni ichida A",a larni tanlab oladigan bo'lsak bu yerda unga color masalan red berib saqlasak mana e'tibor bering endi bizda nav ul va uni ichida a,a larni tanlab oladigan bo'lsak bu yerda unga color masalan red berib saqlasak mana e'tibor bering endi bizda nav ul va uni ichida a,0.0,0.0,1.0,24,24
1365,17305.wav,13.285375,train,194.0,26.0,qiymatni background color qilib ko'rsatayotganimizni ko'rishingiz mumkin. Keyingi holatda demak danger uchun red va warning uchun yellow. Demak bu mapni o'zi nimaga ishlatish kerak degan savolga,qiymatni background color qilib koʻrsatayotganimizni koʻrishingiz mumkin. Keyingi holatda demak danger uchun red va warning uchun yellow. Demak bu mapni oʻzi nimaga ishlatish kerak degan savolga,qiymatni background color qilib ko'rsatayotganimizni ko'rishingiz mumkin keyingi holatda demak danger uchun red va warning uchun yellow demak bu mapni o'zi nimaga ishlatish kerak degan savolga,qiymatni background color qilib ko'rsatayotganimizni ko'rishingiz mumkin keyingi holatda demak danger uchun red va warning uchun yellow demak bu mapni o'zi nimaga ishlatish kerak degan savolga,0.0,0.0,1.0,26,26
1366,17307.wav,15.365375,train,209.0,28.0,"esa teskarisi, ya'ni kattasini qaytaruvchi funksiya hisoblanar ekan. Demak, bu kodda ko'rishingiz mumkin, padding nomli o'zgaruvchimiz, u 12 piksel qiymatga ega. Undan keyin sidebar klassimiz uchun padding-left","esa teskarisi, ya'ni kattasini qaytaruvchi funksiya hisoblanar ekan. Demak bu kodda ko'rishingiz mumkin, padding nomli o'zgaruvchimiz, u 12 piksel qiymatga ega. Undan keyin sidebar klassimiz uchun padding left",esa teskarisi ya'ni kattasini qaytaruvchi funksiya hisoblanar ekan demak bu kodda ko'rishingiz mumkin padding nomli o'zgaruvchimiz u o'n ikki piksel qiymatga ega undan keyin sidebar klassimiz uchun padding-left,esa teskarisi ya'ni kattasini qaytaruvchi funksiya hisoblanar ekan demak bu kodda ko'rishingiz mumkin padding nomli o'zgaruvchimiz u o'n ikki piksel qiymatga ega undan keyin sidebar klassimiz uchun padding left,0.0714,0.0048,0.9952,28,29
1367,17309.wav,9.4,train,129.0,16.0,"Endi esa funksiyalarni ko'rib, ularni yanada yaxshiroq tushunib olamiz. Birinchi funksiyamiz bu ro'yxatdagi elementni olish uchun","Endi esa funksiyalarni koʻrib, ularni yanada yaxshiroq tushunib olamiz. Birinchi funksiyamiz bu roʻyxatdagi elementni olish uchun",endi esa funksiyalarni ko'rib ularni yanada yaxshiroq tushunib olamiz birinchi funksiyamiz bu ro'yxatdagi elementni olish uchun,endi esa funksiyalarni ko'rib ularni yanada yaxshiroq tushunib olamiz birinchi funksiyamiz bu ro'yxatdagi elementni olish uchun,0.0,0.0,1.0,16,16
1368,17316.wav,16.11,train,249.0,37.0,"bajarib bo'lmas ekan. Mana ko'rishingiz mumkin, bu yerda 100 piksel + 10 sekund va piksel bilan 10 sekundni qo'shish imkoniyati bo'lmaganligi uchun bu yerda xato yuzaga keladi. Kodni ko'chirib olib, bu yerga yozib, mana ko'rishingiz mumkin, demak,","bajarib bo'lmas ekan. Mana ko'rishingiz mumkin, bu yerda 100 pixel plyus 10 sekund va pixel bilan 10 sekundni qo'shish imkoniyati bo'lmaganligi uchun bu yerda xato yuzaga keladi. Kodni ko'chirib olib, bu yerga yozib, mana ko'rishingiz mumkin, demak,",bajarib bo'lmas ekan mana ko'rishingiz mumkin bu yerda yuz piksel + o'n sekund va piksel bilan o'n sekundni qo'shish imkoniyati bo'lmaganligi uchun bu yerda xato yuzaga keladi kodni ko'chirib olib bu yerga yozib mana ko'rishingiz mumkin demak,bajarib bo'lmas ekan mana ko'rishingiz mumkin bu yerda yuz pixel plyus o'n sekund va pixel bilan o'n sekundni qo'shish imkoniyati bo'lmaganligi uchun bu yerda xato yuzaga keladi kodni ko'chirib olib bu yerga yozib mana ko'rishingiz mumkin demak,0.0811,0.0372,0.963,37,37
1369,17319.wav,11.6,train,117.0,16.0,"yozilganini ko'rishingiz mumkin. Bu holatni boshqacha qilib yozishni yana yo'li bor. Masalan, alert nuqta alert","danger yozilganini koʻrishingiz mumkin. Bu holatni boshqacha qilib yozishni yana yoʻli bor, masalan alert nuqta alert",yozilganini ko'rishingiz mumkin bu holatni boshqacha qilib yozishni yana yo'li bor masalan alert nuqta alert,danger yozilganini ko'rishingiz mumkin bu holatni boshqacha qilib yozishni yana yo'li bor masalan alert nuqta alert,0.0667,0.0648,0.9686,15,16
1370,17331.wav,18.2346875,train,286.0,36.0,"Bo'sh ro'yxatlarimiz hali hech qayerda ishlatilgani yo'q. Demak, ro'yxatlar bo'yicha yanada ko'proq ma'lumotga ega bo'lish uchun ""lists"" qismiga o'tib, bu yerda rasmiy veb-sahifadan yanada ko'proq misollarni ko'rib tushunib olishingiz mumkin bo'ladi. Demak, ro'yxatlar o'zi nima ekanligi","boʻsh roʻyxatlarimiz hali hech qayerda ishlatilgani yoʻq. Demak, roʻyxatlar boʻyicha yanada koʻproq maʼlumotga ega boʻlish uchun lists qismiga oʻtib, bu yerda rasmiy veb-sahifadan yanada koʻproq misollarni koʻrib, tushunib olishingiz mumkin boʻladi. Demak, roʻyxatlar oʻzi nima ekanligi",bo'sh ro'yxatlarimiz hali hech qayerda ishlatilgani yo'q demak ro'yxatlar bo'yicha yanada ko'proq ma'lumotga ega bo'lish uchun lists qismiga o'tib bu yerda rasmiy veb-sahifadan yanada ko'proq misollarni ko'rib tushunib olishingiz mumkin bo'ladi demak ro'yxatlar o'zi nima ekanligi,bo'sh ro'yxatlarimiz hali hech qayerda ishlatilgani yo'q demak ro'yxatlar bo'yicha yanada ko'proq ma'lumotga ega bo'lish uchun lists qismiga o'tib bu yerda rasmiy veb-sahifadan yanada ko'proq misollarni ko'rib tushunib olishingiz mumkin bo'ladi demak ro'yxatlar o'zi nima ekanligi,0.0,0.0,1.0,36,36
1371,17339.wav,13.23,train,159.0,25.0,"ilm, ilm majlis qilinadi bir soatcha, kitob o'qiymiz, fikr almashamiz, keyin ishni boshlaymiz. Ishda qanaqa? 12:00 gacha men o'sha no meetings degan qoida.","ilm, ilm majlis qilinadi bir soatcha, kitob o'qiymiz, tam fikr almashamiz, keyin ishni boshlaymiz. A, ishda qanaqa? 12 gacha men o'sha no meetings degan qoida.",ilm ilm majlis qilinadi bir soatcha kitob o'qiymiz fikr almashamiz keyin ishni boshlaymiz ishda qanaqa o'n ikki nol gacha men o'sha no meetings degan qoida,ilm ilm majlis qilinadi bir soatcha kitob o'qiymiz tam fikr almashamiz keyin ishni boshlaymiz a ishda qanaqa o'n ikki gacha men o'sha no meetings degan qoida,0.12,0.0645,0.9679,25,26
1372,17349.wav,11.7386875,train,120.0,17.0,"Adasi bir alkash deydi. Tog'asi ham anaqa deydi, narkoman deydi. Bolani qarasang, bu bola zolotoy chiqqan deydi. Keyin so'rasang","adasi bir alkash deydi. Tog'asi ham anaqa deydi, narkoman deydi. Bolani qarasang, zalatoy chiqqan deydi. Keyin so'rasang",adasi bir alkash deydi tog'asi ham anaqa deydi narkoman deydi bolani qarasang bu bola zolotoy chiqqan deydi keyin so'rasang,adasi bir alkash deydi tog'asi ham anaqa deydi narkoman deydi bolani qarasang zalatoy chiqqan deydi keyin so'rasang,0.1579,0.0813,0.9496,19,17
1373,17352.wav,5.8826875,train,52.0,7.0,"Biz bolaga aytamiz, injenerniy tip mishleniya sanda.","Biz bolaga aytamiz, injenerniy tip mishleniya senda.",biz bolaga aytamiz injenerniy tip mishleniya sanda,biz bolaga aytamiz injenerniy tip mishleniya senda,0.1429,0.02,0.98,7,7
1374,17360.wav,11.79,train,183.0,26.0,"lekin o'sha Khan Academy'dan vazifasini berish yoki kitob berish, bu hammasi ikkinchi darajali narsa. Birlamchi narsa bolani qiziqtirish. Bola ""U, menga bu kerak ekan, o'rganishim kerak ekan""","yoki o'sha Hanakademyda vazifa berish yoki kitob berish, bu hammasi ikkinchi darajali narsa. Birlamchi narsa, bolani qiziqtirish. Bola, o, menga bu kerak ekan, o'rganishim kerak ekan.",lekin o'sha khan academy'dan vazifasini berish yoki kitob berish bu hammasi ikkinchi darajali narsa birlamchi narsa bolani qiziqtirish bola u menga bu kerak ekan o'rganishim kerak ekan,yoki o'sha hanakademyda vazifa berish yoki kitob berish bu hammasi ikkinchi darajali narsa birlamchi narsa bolani qiziqtirish bola o menga bu kerak ekan o'rganishim kerak ekan,0.1852,0.0707,0.9526,27,26
1375,17361.wav,19.205375,train,312.0,42.0,"Bu 25% insonlar bor bunaqa, ular oliy ta'limga bormasligi kerak. Nimaga? Ularni ixtisoslashuvi kognitiv funksiyalari emas, balki motorli funksiyalari yaxshiroq. Ya'ni qo'li bilan nimadir qilishni o'rgansa, u tezroq o'rganadi. Universitet uni mana shu eng zo'r yillarini oladi vaqtini.","bu yigirma besh foiz insonlar bor bunaqa, ular oliy ta'limga bormasligi kerak. Nimaga? Ularni, a..., ixtisoslashuvi, kognitiv funksiyalari emas, balki motorniy funksiyalari yaxshiroq. Ya'ni qo'li bilan nimadir qilishni o'rgansa, u tezroq o'rganadi. Universitet uni mana mana shu eng zo'r yillarini oladi vaqtini.",bu yigirma besh foiz insonlar bor bunaqa ular oliy ta'limga bormasligi kerak nimaga ularni ixtisoslashuvi kognitiv funksiyalari emas balki motorli funksiyalari yaxshiroq ya'ni qo'li bilan nimadir qilishni o'rgansa u tezroq o'rganadi universitet uni mana shu eng zo'r yillarini oladi vaqtini,bu yigirma besh foiz insonlar bor bunaqa ular oliy ta'limga bormasligi kerak nimaga ularni a ixtisoslashuvi kognitiv funksiyalari emas balki motorniy funksiyalari yaxshiroq ya'ni qo'li bilan nimadir qilishni o'rgansa u tezroq o'rganadi universitet uni mana mana shu eng zo'r yillarini oladi vaqtini,0.075,0.031,0.9796,40,42
1376,17366.wav,5.6266875,train,66.0,9.0,"Aytmoqchi bo'lganim, gamingni asosiy faoliyat turi qilish ham shu.","aytmoqchi boʻlganim, gamingni asosiy faoliyat turi qilish ham shu.",aytmoqchi bo'lganim gamingni asosiy faoliyat turi qilish ham shu,aytmoqchi bo'lganim gamingni asosiy faoliyat turi qilish ham shu,0.0,0.0,1.0,9,9
1377,17368.wav,14.992,train,230.0,31.0,"Nimaga endi hozir men o'zim badiiy kitob o'qiyapman ham, tavsiya ham beryapman. Chunki badiiy kitob tasavvur uchun kerak. Ya'ni xotirani rivojlantirish uchun kerak. Nimaga? Chunki kitob o'qiyapsiz, voqealar esingizda turishi kerak-da.","Nimaga endi hozir men oʻzim badiiy kitob oʻqiyapman ham, tavsiya ham beryapman, chunki badiiy kitob tasavvur uchun kerak. Yaʼni xotirani yaxshilash uchun kerak. Nimaga? Chunki kitob oʻqiyapsiz, voqealar esingizda turishi kerak-da.",nimaga endi hozir men o'zim badiiy kitob o'qiyapman ham tavsiya ham beryapman chunki badiiy kitob tasavvur uchun kerak ya'ni xotirani rivojlantirish uchun kerak nimaga chunki kitob o'qiyapsiz voqealar esingizda turishi kerak-da,nimaga endi hozir men o'zim badiiy kitob o'qiyapman ham tavsiya ham beryapman chunki badiiy kitob tasavvur uchun kerak ya'ni xotirani yaxshilash uchun kerak nimaga chunki kitob o'qiyapsiz voqealar esingizda turishi kerak-da,0.0323,0.0485,0.9644,31,31
1378,17399.wav,16.1866875,train,238.0,32.0,"Mana mana bu instrumentlarni olib kelsam, mana bu odamlar bilan birlashsam, mana bu tilni o'rgansam, o'sha narsaga yetaman. Konkretni bitta misolni aytadigan bo'lsam, mana bizni bitta bitiruvchimiz bo'lsin, 11-sinf. U bitiruvchimiz","Mana mana bu instrumentlarni olib kelsa, mana bu odamlar bilan birlashsam, mana bu tilni o'rgansam, o'sha narsaga yetaman. Konkretno bitta misolni aytadigan bo'lsam, mana bizani bitta bitiruvchimiz bo'lsin, 11-sinf. U bitiruvchimiz ahh...",mana mana bu instrumentlarni olib kelsam mana bu odamlar bilan birlashsam mana bu tilni o'rgansam o'sha narsaga yetaman konkretni bitta misolni aytadigan bo'lsam mana bizni bitta bitiruvchimiz bo'lsin o'n birinchi sinf u bitiruvchimiz,mana mana bu instrumentlarni olib kelsa mana bu odamlar bilan birlashsam mana bu tilni o'rgansam o'sha narsaga yetaman konkretno bitta misolni aytadigan bo'lsam mana bizani bitta bitiruvchimiz bo'lsin o'n birinchi sinf u bitiruvchimiz ahh,0.1212,0.0299,0.9831,33,34
1379,17402.wav,16.261375,train,294.0,40.0,"handbook school handbook deydi parent handbook, men hozir sekretni aytib yubordim-ku. Mayli qilishsa boshqa maktablar ham qilsa yaxshi bo'ladi. Qiyin, chunki og'zaki gaplashganda boshqa bo'lganda yengil tuyuladi bu narsa. Yo'q oson emas, biz bir oydan beri qilyapmiz.","Ya'ni handbook, school handbook deydi, parent handbook, men hozir sekretni aytib qo'ydim-ku. Mayli, qilishsin, boshqa maktablar ham qilsa yaxshi bo'ladi. Qiyin, chunki anavi, e, og'zaki gaplashganda boshqa bo'lganda yengil tuyuladi-da bu narsa. Yo'q, oson emas. Bizlar bir oydan beri qilyapmiz.",handbook school handbook deydi parent handbook men hozir sekretni aytib yubordim-ku mayli qilishsa boshqa maktablar ham qilsa yaxshi bo'ladi qiyin chunki og'zaki gaplashganda boshqa bo'lganda yengil tuyuladi bu narsa yo'q oson emas biz bir oydan beri qilyapmiz,ya'ni handbook school handbook deydi parent handbook men hozir sekretni aytib qo'ydim-ku mayli qilishsin boshqa maktablar ham qilsa yaxshi bo'ladi qiyin chunki anavi e og'zaki gaplashganda boshqa bo'lganda yengil tuyuladi-da bu narsa yo'q oson emas bizlar bir oydan beri qilyapmiz,0.1892,0.1038,0.837,37,40
1380,17419.wav,18.3,train,229.0,28.0,"zo'r, lekin boshqa sohaga kelganda tor. Kenglik nima? Kenglik turli ijtimoiy qatlamlar, turli kasblar va turli moliyaviy holatdagi insonlardagi do'stlaringiz bo'lsa, o'rtoqlaringiz bo'lsa, mana shu dunyoqarashni kengligini beradi.","zoʻr. lekin boshqa sohaga kelganda tor. Kenglik nima? Kenglik turli ijtimoiy qatlamlar, turli kasblar va turli moliyaviy holatdagi insonlardagi doʻstlaringiz boʻlsa, oʻrtoqlaringiz boʻlsa mana shu dunyoqarashni kengligini beradi.",zo'r lekin boshqa sohaga kelganda tor kenglik nima kenglik turli ijtimoiy qatlamlar turli kasblar va turli moliyaviy holatdagi insonlardagi do'stlaringiz bo'lsa o'rtoqlaringiz bo'lsa mana shu dunyoqarashni kengligini beradi,zo'r lekin boshqa sohaga kelganda tor kenglik nima kenglik turli ijtimoiy qatlamlar turli kasblar va turli moliyaviy holatdagi insonlardagi do'stlaringiz bo'lsa o'rtoqlaringiz bo'lsa mana shu dunyoqarashni kengligini beradi,0.0,0.0,1.0,28,28
1381,17424.wav,16.4960625,train,282.0,36.0,"Shaxsga bog'lanadi o'qituvchini yaxshi ko'rib qoladi bola. O'zingiz mana eslang o'qituvchini yaxshi ko'rib o'qigan faningiz bormi? Bo'lganmi? Maktabdami yoki? Eslaydigan bo'lsam, bir necha kishi esga keladi, ya'ni o'qituvchi deganda falonchi opa, falonchi opa, falonchi opa.","shaxsga bog'lanadi o'qituvchini yaxshi ko'rib qoladi bola. O'zingiz mana eslang, o'qituvchini yaxshi ko'rib o'qigan faningiz bormi? Bo'lganmi? Maktabdami yoki... Endi eslaydigan bo'lsam, bir necha kishi esga keladi, ya'ni o'qituvchi deganda falonchi apa, palonchi apa, palonchi apa.",shaxsga bog'lanadi o'qituvchini yaxshi ko'rib qoladi bola o'zingiz mana eslang o'qituvchini yaxshi ko'rib o'qigan faningiz bormi bo'lganmi maktabdami yoki eslaydigan bo'lsam bir necha kishi esga keladi ya'ni o'qituvchi deganda falonchi opa falonchi opa falonchi opa,shaxsga bog'lanadi o'qituvchini yaxshi ko'rib qoladi bola o'zingiz mana eslang o'qituvchini yaxshi ko'rib o'qigan faningiz bormi bo'lganmi maktabdami yoki endi eslaydigan bo'lsam bir necha kishi esga keladi ya'ni o'qituvchi deganda falonchi apa palonchi apa palonchi apa,0.1714,0.0377,0.8822,35,36
1382,17427.wav,16.208,train,289.0,37.0,"Negaligini tushuntirib bersangiz bo'ldi. Motivatsion instrumentlar kerak. Mana sizda ham mana kattalar o'qiydi-ku. Muammo emas o'qishda ya'ni kurs bor, tayyor u, mentorlar bor, programma bor, hamma narsa bor-da. O'rganaman desangiz hamma narsa bor. Masalada o'rganishga stimul kerak.","negaligini tushuntirib bersangiz bo'ldi. Motivatsionniy instrumentlar kerak. Mana sizda ham mana kattalar o'qiydi-ku. Muammo emas o'qishda, ya'ni kurs bor, tayyor, mentorlar bor, programma bor, hamma narsa bor-da. O'rganaman desangiz hamma narsa bor. Masala nima, o'rganishga stimul kerak.",negaligini tushuntirib bersangiz bo'ldi motivatsion instrumentlar kerak mana sizda ham mana kattalar o'qiydi-ku muammo emas o'qishda ya'ni kurs bor tayyor u mentorlar bor programma bor hamma narsa bor-da o'rganaman desangiz hamma narsa bor masalada o'rganishga stimul kerak,negaligini tushuntirib bersangiz bo'ldi motivatsionniy instrumentlar kerak mana sizda ham mana kattalar o'qiydi-ku muammo emas o'qishda ya'ni kurs bor tayyor mentorlar bor programma bor hamma narsa bor-da o'rganaman desangiz hamma narsa bor masala nima o'rganishga stimul kerak,0.1081,0.033,0.8873,37,37
1383,17436.wav,11.237375,train,162.0,21.0,"Qimmat maktablar bor, taxminan cheki o'sha 10 000 dollardan boshlanadi yiliga. U maktablarda biz qiladigan ishlarni qilishyapti, 50 yildan beri qilishadi.","qimmat maktablar bor. taxminan cheki o'sha 10,000 dollardan boshlanadi yiliga. U maktablarda biz qiladigan ishni allaqachon qilishyapti. 50 yildan beri qilishadi.",qimmat maktablar bor taxminan cheki o'sha o'n ming dollardan boshlanadi yiliga u maktablarda biz qiladigan ishlarni qilishyapti ellik yildan beri qilishadi,qimmat maktablar bor taxminan cheki o'sha o'n ming dollardan boshlanadi yiliga u maktablarda biz qiladigan ishni allaqachon qilishyapti ellik yildan beri qilishadi,0.0952,0.071,0.9623,21,22
1384,17476.wav,14.3200625,train,171.0,19.0,"Yagona o'rgata olmaydigan narsamiz biz tasavvur. Voobrajen, imagination. Tasavvur bo'lsa, bolaga hamma narsani o'rgatsa bo'ladi. Tasavvurni badiiy kitob rivojlantiradi.","yagona o'rgata olmaydigan narsamiz biz tasavvur. voobrajeniye, imagination. tasavvur bo'lsa, bolaga hamma narsani o'rgatsa bo'ladi. tasavvurni badiiy kitob rivojlantiradi.",yagona o'rgata olmaydigan narsamiz biz tasavvur voobrajen imagination tasavvur bo'lsa bolaga hamma narsani o'rgatsa bo'ladi tasavvurni badiiy kitob rivojlantiradi,yagona o'rgata olmaydigan narsamiz biz tasavvur voobrajeniye imagination tasavvur bo'lsa bolaga hamma narsani o'rgatsa bo'ladi tasavvurni badiiy kitob rivojlantiradi,0.0526,0.0185,0.9908,19,19
